geneID,gene.width,intron_width,recombination,POE
LOC724659,1208,525,33.59,FALSE
LOC724660,20256,10003,15.87,FALSE
LOC724663,4610,670,0,FALSE
LOC724664,2426,634,49.28,FALSE
LOC724665,4679,1479,0.16,FALSE
LOC724666,1961,193,14.9,FALSE
LOC724669,3233,2511,0.16,FALSE
LOC724670,18826,12012,NA,FALSE
LOC724672,6639,723,25.32,FALSE
LOC724673,46779,45157,0,FALSE
LOC724675,2490,698,27.84,FALSE
LOC724676,1749,746,11.75,FALSE
LOC724678,640,NA,2.86,FALSE
LOC724679,13491,11598,14.28,FALSE
LOC724680,48804,47797,29.445,TRUE
LOC724681,649,109,8.1,TRUE
LOC724683,2198,403,1.25,FALSE
LOC724685,3407,963,13.35,TRUE
LOC724686,944,111,30.69,FALSE
LOC724687,3427,236,16.19,FALSE
LOC724688,1449,478,3.78,FALSE
LOC724690,1772,77,2.31,FALSE
LOC724692,1654,318,18.14,FALSE
LOC724694,2714,2219,8.59,FALSE
LOC724695,5720,2098,14.5425,FALSE
LOC724698,2934,671,43.315,FALSE
LOC724700,1548,121,26.9,FALSE
LOC724701,4516,1543,37.31,FALSE
LOC724703,4376,2019,7.54,FALSE
LOC724704,80526,72586,8.22,FALSE
LOC724705,3012,305,16.08,FALSE
LOC724706,12032,6087,37.63,TRUE
LOC724708,909,325,14.82,FALSE
LOC724710,1919,559,21.16,FALSE
LOC724712,1944,369,18.08,FALSE
LOC724715,1623,619,10.93,FALSE
LOC724716,3053,1960,14.09,FALSE
LOC724717,3945,3261,26.87,FALSE
LOC724718,11140,6635,34.12333333,FALSE
LOC724719,847,72,22.75,FALSE
LOC724720,1496,519,8.37,FALSE
LOC724721,3001,2057,7.99,TRUE
LOC724724,10315,5772,2.417,FALSE
LOC724727,13457,7796,18.19,TRUE
LOC724728,2478,627,16.18,FALSE
LOC724731,5395,1389,23.35,FALSE
LOC724732,4437,745,13.54,FALSE
LOC724733,3830,1621,26.38,FALSE
LOC724734,5484,2434,24.71,FALSE
LOC724735,2338,1385,8.66,FALSE
LOC724736,404582,401395,15.21,TRUE
LOC724737,34639,24493,11.94,FALSE
LOC724738,4299,1192,33.30333333,FALSE
LOC724739,3373,365,29.77666667,FALSE
LOC724740,2536,NA,28.17,FALSE
LOC724741,3299,1110,17.16,FALSE
LOC724742,1958,292,16.02,FALSE
LOC724743,3969,1604,36,FALSE
LOC724744,891,256,0.63,FALSE
LOC724745,30667,30074,9.47,FALSE
LOC724747,17891,11312,30.32,FALSE
LOC724749,6284,1535,16.61,FALSE
LOC724750,76781,75525,14.70666667,FALSE
LOC724752,13046,9832,15.98,FALSE
LOC724756,1183,331,13.28,FALSE
LOC724757,467,NA,8.88,FALSE
LOC724760,11704,8659,24.76,FALSE
LOC724761,6393,2101,9.01,FALSE
LOC724762,2410,828,24.33,FALSE
LOC724763,4017,1655,27.52,FALSE
LOC724765,66912,61889,10.995,FALSE
LOC724767,8209,5480,2.246666667,FALSE
LOC724768,2475,2034,17.23,FALSE
LOC724769,798,149,0,FALSE
LOC724770,3669,633,25.02,TRUE
LOC724771,1001,NA,10.64,FALSE
LOC724772,4458,2550,18.21,FALSE
LOC724773,5959,4569,15.63,FALSE
LOC724775,3720,791,35.24,FALSE
LOC724776,2644,650,41.59,FALSE
LOC724777,9115,8201,8.74,FALSE
LOC724778,8357,5301,11.37,FALSE
LOC724779,9973,5416,26.77,FALSE
LOC724780,5111,2760,11.85,FALSE
LOC724781,7819,4489,28.47,TRUE
LOC724783,50590,49192,12.68,TRUE
LOC724784,1519,78,23.64,FALSE
LOC724785,3111,543,23.2125,TRUE
LOC724786,1197,564,10.18,FALSE
LOC724787,32648,27013,7.505,TRUE
LOC724789,3116,899,0,FALSE
LOC724790,930,105,NA,FALSE
LOC724791,2020,576,21.57,FALSE
LOC724792,3224,747,26.22,FALSE
LOC724793,3908,2595,31.97,FALSE
LOC724794,1366,665,16.77,FALSE
LOC724795,2601,728,8.27,TRUE
LOC724796,5293,2498,9.25,FALSE
LOC724798,2467,747,30.29,FALSE
LOC724799,8463,3527,16.85,FALSE
LOC724801,7698,5131,18.23,FALSE
LOC724802,750,174,24.56,FALSE
LOC724803,6266,2938,22.33,FALSE
LOC724804,5132,2117,18,FALSE
LOC724805,3679,879,7.57,FALSE
LOC724806,19580,5976,3.38,FALSE
LOC724807,731,205,19.5,FALSE
LOC724808,5576,2902,27.195,FALSE
LOC724809,2705,467,21.13,FALSE
LOC724810,9226,6297,11.26,FALSE
LOC724811,6608,4631,25.41,FALSE
LOC724816,8939,3707,23.84,FALSE
LOC724817,1498,471,15.09,FALSE
LOC724819,3590,740,14.68,FALSE
LOC724822,1579,69,6.51,FALSE
LOC724823,318371,315255,0,FALSE
LOC724825,4916,3494,NA,FALSE
LOC724826,11371,8714,14.9,FALSE
LOC724827,1130,591,17.96,FALSE
LOC724829,3043,2247,22.14,FALSE
LOC724830,85341,80380,31.4775,TRUE
LOC724831,53716,51646,17.4,FALSE
LOC724832,3306,NA,11.2,FALSE
LOC724835,91614,87655,34.44,FALSE
LOC724838,12234,9691,0,FALSE
LOC724842,1383,221,13.16,FALSE
LOC724843,10641,8016,10.49,FALSE
LOC724845,5382,2940,14.155,TRUE
LOC724846,1760,648,3.45,FALSE
LOC724847,155143,151370,26.1275,FALSE
LOC724850,2314,746,27.16,FALSE
LOC724851,79405,74241,29.98,FALSE
LOC724852,8350,6004,23.34,FALSE
LOC724853,148811,141193,26.45,TRUE
LOC724855,1376,81,17.22,FALSE
LOC724856,2956,1209,8.48,FALSE
LOC724859,11656,3125,19.61,TRUE
LOC724860,6569,4973,16.64,FALSE
LOC724861,8270,4105,3,FALSE
LOC724862,3045,1543,8.12,FALSE
LOC724863,2371,405,16.9,FALSE
LOC724864,16045,14569,15.955,FALSE
LOC724865,85702,82632,0,FALSE
LOC724867,26819,24942,17.85,FALSE
LOC724868,1352,711,26.11,FALSE
LOC724869,519,NA,8.6,FALSE
LOC724870,18328,15125,12.485,FALSE
LOC724872,4298,2778,11.065,FALSE
LOC724873,3073,1287,38.73,FALSE
LOC724874,8012,5757,22.0675,TRUE
LOC724875,1872,400,23.18,FALSE
LOC724876,3349,688,0,FALSE
LOC724877,3448,867,13.14,FALSE
LOC724878,1430,230,8.34,FALSE
LOC724879,1583,484,21.23,FALSE
LOC724885,98329,92978,26.78,FALSE
LOC724886,41372,35010,26.58875,TRUE
LOC724888,4171,1437,31.23,FALSE
LOC724889,2283,1495,28.81,FALSE
LOC724890,4983,2205,17.23,FALSE
LOC724891,1960,278,16.09,FALSE
LOC724892,2405,NA,12.62,FALSE
LOC724893,2776,1069,7.786666667,FALSE
LOC724895,3519,1581,13.16,FALSE
LOC724896,1086,463,10.49,FALSE
LOC724899,1515,128,22.08,FALSE
LOC724900,12109,7895,11.68,FALSE
LOC724901,2900,1056,5.53,FALSE
LOC724903,49338,42541,33.994,FALSE
LOC724904,4498,2936,0.6,FALSE
LOC724907,2643,772,8.43,FALSE
LOC724908,6520,138,38.47,FALSE
LOC724909,5266,2418,35.61,FALSE
LOC724911,6186,4158,19.228,FALSE
LOC724912,9180,5023,10.358,FALSE
LOC724913,2479,439,24.51,FALSE
LOC724914,6852,4162,21.18,FALSE
LOC724915,6839,4663,13.92,FALSE
LOC724916,21492,19561,41.29,FALSE
LOC724917,10448,8134,0.01,FALSE
LOC724919,5202,2702,41.66,FALSE
LOC724920,1018,450,29.62,TRUE
LOC724921,19773,18235,13,FALSE
LOC724922,1791,318,43.49,FALSE
LOC724923,2376,1147,17.25,FALSE
LOC724924,7024,3353,43.63,FALSE
LOC724925,47445,43784,22.2475,FALSE
LOC724926,7575,5253,42.485,FALSE
LOC724927,8674,3641,9.28,FALSE
LOC724928,2458,620,27.82,FALSE
LOC724929,44338,36975,31.48666667,FALSE
LOC724930,2950,610,2.12,FALSE
LOC724931,1692,390,15.34,FALSE
LOC724932,1796,183,6.37,FALSE
LOC724933,17897,12960,10.73,FALSE
LOC724934,21772,17632,18.49,FALSE
LOC724935,3082,978,10.18,FALSE
LOC724936,10094,9414,20.28,FALSE
LOC724937,4544,881,13.87,FALSE
LOC724942,102605,100037,12.17666667,FALSE
LOC724943,1796,349,11.43,FALSE
LOC724946,4569,2061,11.61,FALSE
LOC724947,2208,307,11.25,FALSE
LOC724948,3243,604,24.18,FALSE
LOC724950,5004,1478,27.43,FALSE
LOC724951,4067,2591,8.52,FALSE
LOC724952,9474,6004,15.55,FALSE
LOC724953,1675,771,12.73,FALSE
LOC724954,939,317,19.94333333,FALSE
LOC724955,12389,6686,22.66,FALSE
LOC724959,15229,8745,24.5,FALSE
LOC724961,14046,8277,15.37,FALSE
LOC724962,64419,59030,11.88833333,TRUE
LOC724965,16131,15228,0,FALSE
LOC724966,682,195,10.83,FALSE
LOC724969,3866,852,13.02,FALSE
LOC724970,7505,6017,27.11,FALSE
LOC724971,14716,6828,26.96,TRUE
LOC724973,31787,19793,17.35416667,TRUE
LOC724974,1878,216,6.29,FALSE
LOC724976,6137,2168,27.68,FALSE
LOC724977,3002,1471,2.06,FALSE
LOC724979,14075,10044,14.38,FALSE
LOC724982,404,188,NA,FALSE
LOC724983,4018,3014,9.48,FALSE
LOC724985,1414,166,27.23,FALSE
LOC724986,17686,14462,24.805,FALSE
LOC724988,993,353,11.4,FALSE
LOC724991,30806,20491,32.44857143,FALSE
LOC724992,1020,111,30.41,FALSE
LOC724993,2445,1272,16.47,FALSE
LOC724994,26866,24929,32.35,FALSE
LOC724995,4952,3478,8.67,FALSE
LOC724996,924,NA,11.84,FALSE
LOC724997,10098,5824,20.2,FALSE
LOC724998,3751,742,8.45,FALSE
LOC724999,5613,2178,10.12166667,FALSE
LOC725003,4792,1889,15.05,TRUE
LOC725005,1070,NA,42.51,FALSE
LOC725007,2983,1343,3.62,FALSE
LOC725008,6528,2905,12.31,FALSE
LOC725009,3047,322,31.76,FALSE
LOC725011,1887,508,26.92666667,FALSE
LOC725012,3970,1579,31.14,FALSE
LOC725013,3329,576,17.37,FALSE
LOC725015,11396,5391,22.87,FALSE
LOC725017,6037,4123,14.025,FALSE
LOC725018,1046,354,7.65,TRUE
LOC725019,3648,2244,26.23,FALSE
LOC725020,7361,3506,6.18,FALSE
LOC725021,44433,42907,16.17333333,FALSE
LOC725023,3874,1661,14.14,FALSE
LOC725024,572102,569840,50.97,TRUE
LOC725025,1100,239,9.52,FALSE
LOC725026,4701,3041,14.90666667,FALSE
LOC725028,1584,227,20.45,FALSE
LOC725031,71975,69843,2.21,FALSE
LOC725033,178020,173816,33.12,FALSE
LOC725036,18374,16846,27.96,FALSE
LOC725037,1873,452,13.15,FALSE
LOC725038,2920,2024,43.63,FALSE
LOC725039,2345,1727,12.91,FALSE
LOC725040,1448,368,6.05,FALSE
LOC725041,4370,2158,1.78,FALSE
LOC725042,2056,443,29.2,FALSE
LOC725044,3476,1252,30.16,FALSE
LOC725045,1460,752,32.6,FALSE
LOC725046,42445,33957,7.561428571,TRUE
LOC725047,3541,700,62.90333333,FALSE
LOC725048,5381,1378,12.11,FALSE
LOC725049,1024,350,27.48,FALSE
LOC725050,2493,1568,12.89,FALSE
LOC725051,6719,2334,10.24,FALSE
LOC725052,3295,1115,19.03,FALSE
LOC725053,3504,771,14.77,TRUE
LOC725054,1182,340,13.95,FALSE
LOC725055,1381,645,3.67,FALSE
LOC725056,2210,534,19.86,FALSE
LOC725057,3977,804,14.73,FALSE
LOC725058,1517,76,35.94,FALSE
LOC725059,685,284,21.77,FALSE
LOC725060,1380,673,13.06,FALSE
LOC725061,5642,862,11.69,FALSE
LOC725062,1407,185,43.53,FALSE
LOC725064,5868,1860,22.87,FALSE
LOC725065,6009,2366,15.55,FALSE
LOC725067,2891,1007,9.38,FALSE
LOC725068,19216,4442,17.43,FALSE
LOC725069,23811,21354,0,FALSE
LOC725070,6437,3947,25,FALSE
LOC725074,3613,2926,14.98,FALSE
LOC725076,5275,1468,10.43,FALSE
LOC725078,58852,54638,30.58,FALSE
LOC725079,6632,461,29.08,FALSE
LOC725081,76229,69550,33.16833333,FALSE
LOC725082,7713,4422,63.08,FALSE
LOC725084,3272,1515,12.92,FALSE
LOC725085,4050,149,23.23,FALSE
LOC725086,1063,180,25.495,FALSE
LOC725087,3605,2032,10.63,FALSE
LOC725088,20029,14014,0.01,TRUE
LOC725089,1332,560,31.75,FALSE
LOC725091,29127,25329,21.605,TRUE
LOC725092,130470,126598,32.45,FALSE
LOC725093,68342,63785,16.282,FALSE
LOC725097,1865,841,10.91,FALSE
LOC725098,18041,13823,17.4,FALSE
LOC725099,4695,1922,12.4,FALSE
LOC725101,1819,644,35.82,FALSE
LOC725102,1151,546,36.67,FALSE
LOC725103,2144,1553,17.37,FALSE
LOC725105,5233,2323,21.4725,FALSE
LOC725106,7877,4926,28.73,FALSE
LOC725107,1503,297,2.65,FALSE
LOC725108,4461,897,9.995,TRUE
LOC725111,5736,2679,14.53333333,FALSE
LOC725114,834,389,38.68,FALSE
LOC725115,8458,4936,12.775,FALSE
LOC725117,32489,26233,20.425,TRUE
LOC725118,8186,3000,3.56,FALSE
LOC725119,5593,1682,12.2,FALSE
LOC725122,6858,3340,27.24666667,FALSE
LOC725123,4084,NA,11.89,FALSE
LOC725124,6938,5595,43.5375,FALSE
LOC725125,3026,710,17.4,FALSE
LOC725126,91467,84158,50.99666667,FALSE
LOC725127,3924,862,10.52,FALSE
LOC725128,7851,6617,39.29,FALSE
LOC725130,9534,5779,24.9225,FALSE
LOC725131,31781,10229,7.73,TRUE
LOC725134,2207,83,27.43,FALSE
LOC725135,1906,604,10.18,FALSE
LOC725136,2818,1023,9.07,FALSE
LOC725138,678,250,25.24,FALSE
LOC725142,817,221,34.36,FALSE
LOC725143,2450,728,30.11,FALSE
LOC725144,8965,7324,41.50285714,FALSE
LOC725146,108875,106847,28.81,FALSE
LOC725147,779,339,6.51,FALSE
LOC725148,5073,3603,12.45,TRUE
LOC725149,3715,945,15.12,FALSE
LOC725150,11148,6452,20.87,TRUE
LOC725151,4531,1681,26.7,FALSE
LOC725154,4909,1632,30.09333333,FALSE
LOC725155,6989,2189,63.325,FALSE
LOC725156,8603,3069,11.6,FALSE
LOC725157,2262,575,18.36,TRUE
LOC725158,1556,740,19.35,TRUE
LOC725159,3986,2201,10.6,FALSE
LOC725164,51124,38680,11.96,FALSE
LOC725165,3368,2112,22.37,FALSE
LOC725167,2856,1479,19.37,FALSE
LOC725168,1258,646,24.06,FALSE
LOC725169,10024,4662,32.72,FALSE
LOC725170,702,188,25.96,FALSE
LOC725171,1281,318,4.26,FALSE
LOC725173,1199,121,1.58,FALSE
LOC725174,2523,259,14.24,FALSE
LOC725175,1064,181,39.07,FALSE
LOC725178,3577,1641,16.83,FALSE
LOC725179,17319,11738,7.73,FALSE
LOC725183,1377,76,20.58,FALSE
LOC725184,1680,854,18.42,FALSE
LOC725186,3354,1884,23.97,FALSE
LOC725187,3270,953,18.21,FALSE
LOC725189,220486,205551,21.73875,TRUE
LOC725190,25118,20458,30.04,FALSE
LOC725191,3831,1716,0,FALSE
LOC725192,22231,18172,10.265,FALSE
LOC725193,2755,938,23.845,FALSE
LOC725194,11473,7178,4.343333333,TRUE
LOC725195,3528,1314,20.675,FALSE
LOC725196,2483,1646,16.34,FALSE
LOC725197,2328,341,11.69,FALSE
LOC725200,4567,1444,4.09,FALSE
LOC725201,1424,564,10.6,FALSE
LOC725202,755,378,29.98,FALSE
LOC725204,9287,7623,34.49,FALSE
LOC725205,2430,602,22.32,FALSE
LOC725207,2514,725,24.02,FALSE
LOC725208,2833,621,26.45,FALSE
LOC725209,4464,1722,29.39,FALSE
LOC725210,1057,176,0,TRUE
LOC725211,9707,5641,7.54,FALSE
LOC725212,1268,215,26.01,FALSE
LOC725215,7869,5915,11.41,TRUE
LOC725216,5878,371,24.8,FALSE
LOC725217,3340,829,32.81,FALSE
LOC725218,33293,28870,23.1,FALSE
LOC725219,1491,NA,7.18,FALSE
LOC725220,35618,28981,16.3,FALSE
LOC725224,7462,5216,6.51,FALSE
LOC725225,1819,291,0,FALSE
LOC725227,723,76,0,FALSE
LOC725230,541,NA,25.94,FALSE
LOC725231,4979,1951,11.95,FALSE
LOC725233,17844,12099,NA,FALSE
LOC725234,716,NA,9.5,FALSE
LOC725237,4361,1086,19.37,FALSE
LOC725238,850,NA,26.6,FALSE
LOC725239,5192,1218,27.29,FALSE
LOC725240,816,174,23.64,FALSE
LOC725241,56014,50977,33.06,FALSE
LOC725243,81131,78272,8.1,TRUE
LOC725244,4162,1582,17.23,TRUE
LOC725245,4652,1249,10.78,FALSE
LOC725246,18698,10667,16.7525,FALSE
LOC725247,1241,NA,30.45,FALSE
LOC725248,10841,4346,43.738,FALSE
LOC725250,3088,1963,8.55,FALSE
LOC725251,6081,2317,20.63,FALSE
LOC725252,3123,433,3,FALSE
LOC725253,974,381,26.45,FALSE
LOC725254,8139,5747,29.14,FALSE
LOC725255,7742,5401,0,FALSE
LOC725256,1200,739,5.93,FALSE
LOC725258,5785,3771,24.2,FALSE
LOC725259,41162,30799,1.25,FALSE
LOC725260,81081,78054,7.38,TRUE
LOC725261,8460,7253,7.215,FALSE
LOC725263,18421,13530,23.664,TRUE
LOC725264,194692,189574,11.56333333,TRUE
LOC725266,1898,1305,6.59,FALSE
LOC725267,672,82,17.4,FALSE
LOC725268,2904,146,5.25,FALSE
LOC725269,13852,4880,14.65,FALSE
LOC725270,4223,2045,7.89,FALSE
LOC725272,634,NA,26,FALSE
LOC725273,6189,3666,29.36333333,FALSE
LOC725274,2907,1599,4.38,FALSE
LOC725279,1815,329,18.95,FALSE
LOC725281,1550,233,22.51,FALSE
LOC725283,2623,1367,29.53,FALSE
LOC725284,7735,3186,29.86,FALSE
LOC725286,5396,2816,0,FALSE
LOC725287,2958,372,20.62,FALSE
LOC725288,3994,1492,10.83,FALSE
LOC725289,13541,9616,8.58,FALSE
LOC725290,21777,12510,30.39666667,FALSE
LOC725291,1326,752,10.97,FALSE
LOC725294,318554,311114,37.61,FALSE
LOC725295,2954,693,16.98,FALSE
LOC725297,13440,9860,32.33333333,FALSE
LOC725298,4866,1214,3.6,FALSE
LOC725299,2094,562,39.31,FALSE
LOC725300,1075,211,5.89,FALSE
LOC725301,2030,619,32.66,FALSE
LOC725302,2580,1224,61.13,FALSE
LOC725303,3024,863,17.4,FALSE
LOC725305,2059,533,34.23,FALSE
LOC725306,8379,2097,6.9,FALSE
LOC725308,487,NA,26.21,FALSE
LOC725309,1414,651,23.64,FALSE
LOC725310,1925,899,17.92,FALSE
LOC725311,3075,771,30.62,FALSE
LOC725312,3058,714,9.68,FALSE
LOC725315,1195,477,1.02,FALSE
LOC725316,1464,512,0,FALSE
LOC725317,3053,408,6.41,FALSE
LOC725318,24460,19754,14.26,TRUE
LOC725320,7926,4732,22.34,FALSE
LOC725323,3317,670,20.55,FALSE
LOC725324,23800,19774,15.7,FALSE
LOC725325,7700,4198,29.68,FALSE
LOC725326,2185,846,13.25,FALSE
LOC725327,8472,6275,27.95,FALSE
LOC725328,1720,117,21.97,FALSE
LOC725329,788096,785576,28.055,TRUE
LOC725330,2498,414,10.03,FALSE
LOC725331,5759,1616,16.058,FALSE
LOC725332,6209,1499,28.49,TRUE
LOC725334,1878,382,10.18,FALSE
LOC725335,3019,949,61.27,FALSE
LOC725336,178590,148242,0.168,FALSE
LOC725337,3103,1218,17.4,FALSE
LOC725341,2860,1509,6.57,FALSE
LOC725343,12561,10179,7.6,FALSE
LOC725344,912,NA,26.27,FALSE
LOC725345,8940,7836,4.04,FALSE
LOC725346,8286,5876,13.975,TRUE
LOC725348,10727,7930,7.71,FALSE
LOC725350,28450,25523,14.59,FALSE
LOC725351,2147,740,20.51,FALSE
LOC725352,858,233,8.39,FALSE
LOC725353,10385,7276,23.87,FALSE
LOC725354,95088,86087,21.6625,FALSE
LOC725357,1281,558,29.63,FALSE
LOC725358,1643,295,41.19,FALSE
LOC725359,4179,2873,13.29,FALSE
LOC725360,1241,260,17.46,FALSE
LOC725361,3627,511,27.25,FALSE
LOC725362,2776,766,2.465,FALSE
LOC725363,2210,524,39.31,TRUE
LOC725364,1787,965,12.81,TRUE
LOC725365,1552,316,0.78,FALSE
LOC725366,8242,6074,7.395,TRUE
LOC725368,1870,641,12.58,FALSE
LOC725370,1712,843,28.46,FALSE
LOC725372,1842,935,1.99,FALSE
LOC725374,2600,908,6.85,FALSE
LOC725376,6152,1080,25.88,FALSE
LOC725378,3017,135,7.22,FALSE
LOC725379,1838,256,7.723333333,FALSE
LOC725380,1337,605,29.49,FALSE
LOC725381,1485,360,NA,FALSE
LOC725382,462,112,9.96,FALSE
LOC725383,858,546,29.73,FALSE
LOC725384,25338,23772,4.61,FALSE
LOC725386,1973,420,21.78,FALSE
LOC725387,4885,184,7.82,FALSE
LOC725388,5298,1010,22.72,FALSE
LOC725389,11113,7651,15.12,TRUE
LOC725390,4802,3056,16.66,FALSE
LOC725391,6663,3192,8.35,FALSE
LOC725393,36029,31116,10.31,FALSE
LOC725394,3054,851,7.59,FALSE
LOC725395,6030,1148,2.28,FALSE
LOC725396,2417,1169,11.44,FALSE
LOC725397,2819,954,20.82,FALSE
LOC725400,6447,4680,27.715,FALSE
LOC725401,1029,270,21.54,FALSE
LOC725404,3054,1140,11.85,FALSE
LOC725405,35446,29815,23.745,FALSE
LOC725406,7381,2726,1.31,FALSE
LOC725407,8398,7017,7.8,FALSE
LOC725408,76945,64583,40.70666667,TRUE
LOC725409,3424,2384,17.4,FALSE
LOC725414,2347,1649,26.95,FALSE
LOC725415,89261,81309,29.64,FALSE
LOC725416,810,NA,3.87,FALSE
LOC725417,12338,11368,18.8,FALSE
LOC725418,1012,79,6.4,FALSE
LOC725419,3685,1638,3.79,FALSE
LOC725420,3872,1858,13.735,FALSE
LOC725421,3548,1203,16.915,FALSE
LOC725422,30804,25604,14.86666667,FALSE
LOC725424,1582,397,6.32,FALSE
LOC725426,2101,1167,30.35,FALSE
LOC725427,2877,847,5.48,FALSE
LOC725429,1445,679,11.44,FALSE
LOC725432,1126,678,36.82,FALSE
LOC725434,5985,659,34.942,FALSE
LOC725435,17449,13805,11.274,FALSE
LOC725436,17812,7082,20.5,FALSE
LOC725438,2627,781,14.98,FALSE
LOC725439,10005,8192,22.67,FALSE
LOC725441,1849,377,28.605,FALSE
LOC725444,5880,5185,NA,FALSE
LOC725450,544,NA,27.17,FALSE
LOC725452,4157,3134,9.99,FALSE
LOC725453,12180,9845,13.15,FALSE
LOC725455,4057,2233,3.72,FALSE
LOC725456,4671,2152,13.61,FALSE
LOC725457,9421,6017,19.9,FALSE
LOC725458,2768,992,8.04,FALSE
LOC725459,1086,241,27,FALSE
LOC725460,90337,85762,30.3,TRUE
LOC725461,1609,275,0,FALSE
LOC725462,9809,7464,10.1,TRUE
LOC725465,2156,652,26.37,FALSE
LOC725467,4204,1107,18.93,TRUE
LOC725468,1430,237,5.32,FALSE
LOC725469,10842,1165,22.26,FALSE
LOC725470,29033,23736,0.462222222,FALSE
LOC725473,1708,490,20.76,FALSE
LOC725474,4637,2199,13.51,FALSE
LOC725475,1437,276,17.52,FALSE
LOC725477,3625,757,0.15,FALSE
LOC725478,1810,635,27.16666667,FALSE
LOC725479,20490,5483,16.765,FALSE
LOC725480,8794,4934,10.32,FALSE
LOC725481,2654,400,25.97,FALSE
LOC725482,119978,116829,42.89,FALSE
LOC725483,3014,691,14.79,TRUE
LOC725485,22794,13150,10.18,TRUE
LOC725486,2447,487,3.07,FALSE
LOC725489,49652,48153,8.2825,FALSE
LOC725491,4202,407,31.4,FALSE
LOC725492,2830,906,17.16,FALSE
LOC725494,3207,228,16.52,FALSE
LOC725495,11791,8413,31.74,FALSE
LOC725496,2369,632,23.13,FALSE
LOC725498,10101,8599,13.55,FALSE
LOC725500,16588,12819,19.66,TRUE
LOC725501,8876,3849,30.33,FALSE
LOC725502,2063,445,19.06,FALSE
LOC725503,16788,5814,7.4775,FALSE
LOC725504,15077,5477,40.71,FALSE
LOC725505,1661,404,4.7,FALSE
LOC725506,1327,401,11.43,FALSE
LOC725509,3173,1993,25.11,FALSE
LOC725510,4459,1891,30.5,FALSE
LOC725511,16522,14564,39.3,FALSE
LOC725512,1864,455,17.03,FALSE
LOC725513,3687,2433,10.11,FALSE
LOC725515,2745,1169,8.89,FALSE
LOC725516,3492,1166,20.01,FALSE
LOC725518,5203,1288,9.5,FALSE
LOC725523,12561,10854,33.51,FALSE
LOC725524,7493,4101,10.75,FALSE
LOC725527,2722,459,6.42,FALSE
LOC725528,10868,8146,0.8,FALSE
LOC725529,3097,1470,17.4,FALSE
LOC725530,2612,1779,11.43,FALSE
LOC725532,19578,17979,6.33,FALSE
LOC725534,1811,527,22.43,FALSE
LOC725536,1825,919,37.615,FALSE
LOC725538,837,211,14.01,FALSE
LOC725539,2828,1007,0,FALSE
LOC725540,8132,4895,7.66,FALSE
LOC725541,17391,15060,14.99,TRUE
LOC725542,7035,4440,19.17,FALSE
LOC725543,6330,2238,12.99333333,FALSE
LOC725546,8145,4006,22.665,FALSE
LOC725547,3623,1587,24.95,TRUE
LOC725548,10821,8000,17.56,TRUE
LOC725550,6988,1142,27.24,FALSE
LOC725551,13189,8857,7.12,FALSE
LOC725552,19739,12503,11.89,FALSE
LOC725555,8671,4681,19.84,FALSE
LOC725556,8935,5473,9.76,FALSE
LOC725557,77553,63304,64.09666667,TRUE
LOC725558,884,252,2.15,FALSE
LOC725562,4145,1211,26.01,FALSE
LOC725563,8547,3799,2.16,FALSE
LOC725565,1431,302,0.06,FALSE
LOC725566,1487,605,0,FALSE
LOC725568,1060,488,1.39,FALSE
LOC725569,1920,577,37.98,FALSE
LOC725570,8652,6302,5.248181818,FALSE
LOC725571,3642,808,28.3,TRUE
LOC725572,969,357,16.62,FALSE
LOC725573,14779,14070,26.55,FALSE
LOC725574,14141,11999,6.35,FALSE
LOC725575,3352,436,13.21,FALSE
LOC725576,7297,4434,30.17,FALSE
LOC725577,21377,20038,38.01,TRUE
LOC725578,5677,3571,28.91333333,FALSE
LOC725579,7729,3764,10.36,FALSE
LOC725580,1009,194,0,FALSE
LOC725581,58847,53058,25.47333333,FALSE
LOC725583,1132,218,22.37,FALSE
LOC725584,3654,421,7.45,FALSE
LOC725586,5163,2675,5.57,FALSE
LOC725587,1810,664,0,FALSE
LOC725588,32293,22327,11.45,TRUE
LOC725589,3963,906,39.04,FALSE
LOC725590,33977,28759,36.79,FALSE
LOC725591,27345,17884,12.73,FALSE
LOC725592,3314,760,5.29,FALSE
LOC725593,20634,8071,19.24,FALSE
LOC725594,13931,11201,9.618333333,FALSE
LOC725595,2144,678,14.62,FALSE
LOC725596,5134,1390,6.128,FALSE
LOC725598,11916,10571,2.21,FALSE
LOC725599,4573,1187,10.74,FALSE
LOC725603,2426,587,25.86333333,FALSE
LOC725606,4400,1911,1.66,FALSE
LOC725607,611,NA,13.16,FALSE
LOC725609,902,314,22.32,FALSE
LOC725611,7369,2336,18.42666667,FALSE
LOC725612,6180,2230,38.77,FALSE
LOC725613,11749,2870,9.34,FALSE
LOC725614,58066,53329,1.9875,FALSE
LOC725615,3134,2136,9.05,FALSE
LOC725616,47449,45648,6.518,FALSE
LOC725617,10494,6871,15.29,FALSE
LOC725618,4914,904,26.37,FALSE
LOC725619,18044,14525,22.78,FALSE
LOC725620,886,121,13.17,FALSE
LOC725621,7872,2340,19.56,FALSE
LOC725622,2977,1238,38.96,FALSE
LOC725623,3512,1489,2.92,FALSE
LOC725625,46315,38776,11.53,TRUE
LOC725626,4265,133,20.47,FALSE
LOC725627,2867,774,34.52,FALSE
LOC725628,2048,915,27.34,FALSE
LOC725629,9006,7591,17.54,FALSE
